distName,Parameter,Value
LALXN33162/LNBTS-33162/LNCEL-3,rcAmbrMgnUl,102
LALXN33162/LNBTS-33162/LNCEL-3,rcEnableDl,0
LALXN33162/LNBTS-33162/LNCEL-3,rcEnableUl,0
LALXN33162/LNBTS-33162/LNCEL-3,redBwEnDl,0
LALXN33162/LNBTS-33162/LNCEL-3,redBwMaxRbDl,50
LALXN33162/LNBTS-33162/LNCEL-3,redBwRpaEnUl,0
LALXN33162/LNBTS-33162/LNCEL-3,rfSensitivity,0
LALXN33162/LNBTS-33162/LNCEL-3,rootSeqIndex,528
LALXN33162/LNBTS-33162/LNCEL-3,rttCellIdInfo,0
LALXN33162/LNBTS-33162/LNCEL-3,rttCsfbType,1
LALXN33162/LNBTS-33162/LNCEL-3,sbHoMode,0
LALXN33162/LNBTS-33162/LNCEL-3,scellBadChQualThr,6
LALXN33162/LNBTS-33162/LNCEL-3,scellGoodChQualThr,8
LALXN33162/LNBTS-33162/LNCEL-3,scellNotDetectableThr,4
LALXN33162/LNBTS-33162/LNCEL-3,selectOuterPuschRegion,0
LALXN33162/LNBTS-33162/LNCEL-3,shortPeriodScellChEst,200
LALXN33162/LNBTS-33162/LNCEL-3,srsActivation,1
LALXN33162/LNBTS-33162/LNCEL-3,srsPwrOffset,7
LALXN33162/LNBTS-33162/LNCEL-3,syncSigTxMode,1
LALXN33162/LNBTS-33162/LNCEL-3,t302,8000
LALXN33162/LNBTS-33162/LNCEL-3,t304InterRAT,4
LALXN33162/LNBTS-33162/LNCEL-3,t304InterRATGsm,3
LALXN33162/LNBTS-33162/LNCEL-3,t304IntraLte,6
LALXN33162/LNBTS-33162/LNCEL-3,t304eNaccGsm,5
LALXN33162/LNBTS-33162/LNCEL-3,t320,180
LALXN33162/LNBTS-33162/LNCEL-3,tExtendedWait,300
LALXN33162/LNBTS-33162/LNCEL-3,tLoadMeasX2,10000
LALXN33162/LNBTS-33162/LNCEL-3,tLoadMeasX2Eicic,2000
LALXN33162/LNBTS-33162/LNCEL-3,tPageCorrInt,3000
LALXN33162/LNBTS-33162/LNCEL-3,tPeriodicBsr,1
LALXN33162/LNBTS-33162/LNCEL-3,tPeriodicPhr,1
LALXN33162/LNBTS-33162/LNCEL-3,tPingPong,3000
LALXN33162/LNBTS-33162/LNCEL-3,tProhibitPhr,0
LALXN33162/LNBTS-33162/LNCEL-3,tReTxBsrTime,0
LALXN33162/LNBTS-33162/LNCEL-3,tStoreUeCntxt,2000
LALXN33162/LNBTS-33162/LNCEL-3,taMaxOffset,52
LALXN33162/LNBTS-33162/LNCEL-3,taTimer,6
LALXN33162/LNBTS-33162/LNCEL-3,taTimerMargin,2000
LALXN33162/LNBTS-33162/LNCEL-3,tac,32090
LALXN33162/LNBTS-33162/LNCEL-3,targetSelMethod,0
LALXN33162/LNBTS-33162/LNCEL-3,threshold1,70
LALXN33162/LNBTS-33162/LNCEL-3,threshold2GERAN,21
LALXN33162/LNBTS-33162/LNCEL-3,threshold2GERANQci1,25
LALXN33162/LNBTS-33162/LNCEL-3,threshold2InterFreq,22
LALXN33162/LNBTS-33162/LNCEL-3,threshold2InterFreqQci1,35
LALXN33162/LNBTS-33162/LNCEL-3,threshold2Wcdma,22
LALXN33162/LNBTS-33162/LNCEL-3,threshold2WcdmaQci1,27
LALXN33162/LNBTS-33162/LNCEL-3,threshold2a,24
LALXN33162/LNBTS-33162/LNCEL-3,threshold2aQci1,46
LALXN33162/LNBTS-33162/LNCEL-3,threshold3,24
LALXN33162/LNBTS-33162/LNCEL-3,threshold3a,26
LALXN33162/LNBTS-33162/LNCEL-3,threshold4,19
LALXN33162/LNBTS-33162/LNCEL-3,timeToTriggerSfHigh,1
LALXN33162/LNBTS-33162/LNCEL-3,timeToTriggerSfMedium,1
LALXN33162/LNBTS-33162/LNCEL-3,ttiBundlingBlerTarget,12
LALXN33162/LNBTS-33162/LNCEL-3,ttiBundlingBlerThreshold,15
LALXN33162/LNBTS-33162/LNCEL-3,ttiBundlingSinrThreshold,10
LALXN33162/LNBTS-33162/LNCEL-3,ttibOperMode,1
LALXN33162/LNBTS-33162/LNCEL-3,ulChBw,100
LALXN33162/LNBTS-33162/LNCEL-3,ulCombinationMode,1
LALXN33162/LNBTS-33162/LNCEL-3,ulRsCs,0
LALXN33162/LNBTS-33162/LNCEL-3,ulTargetBler,10
LALXN33162/LNBTS-33162/LNCEL-3,ulamcAllTbEn,1
LALXN33162/LNBTS-33162/LNCEL-3,ulamcSwitchPer,30
LALXN33162/LNBTS-33162/LNCEL-3,ulatbEventPer,1
LALXN33162/LNBTS-33162/LNCEL-3,ulpcAlpha,7
LALXN33162/LNBTS-33162/LNCEL-3,p0NomPuschIAw,-100
LALXN33162/LNBTS-33162/LNCEL-3,ulpcCEBalanceIAw,8
LALXN33162/LNBTS-33162/LNCEL-3,ulpcMinQualIAw,5
LALXN33162/LNBTS-33162/LNCEL-3,ulpcMinWaitForPc,50
LALXN33162/LNBTS-33162/LNCEL-3,ulpcRefPwrIAw,-218
LALXN33162/LNBTS-33162/LNCEL-3,ulpcLowlevCch,-118
LALXN33162/LNBTS-33162/LNCEL-3,ulpcLowqualCch,-1
LALXN33162/LNBTS-33162/LNCEL-3,ulpcUplevCch,-113
LALXN33162/LNBTS-33162/LNCEL-3,ulpcUpqualCch,2
LALXN33162/LNBTS-33162/LNCEL-3,ulpcLowlevSch,-103
LALXN33162/LNBTS-33162/LNCEL-3,ulpcLowqualSch,0
LALXN33162/LNBTS-33162/LNCEL-3,ulpcUplevSch,-88
LALXN33162/LNBTS-33162/LNCEL-3,ulpcUpqualSch,20
LALXN33162/LNBTS-33162/LNCEL-3,ulpcRarespTpc,2
LALXN33162/LNBTS-33162/LNCEL-3,ulpcReadPeriod,50
LALXN33162/LNBTS-33162/LNCEL-3,ulsFdPrbAssignAlg,2
LALXN33162/LNBTS-33162/LNCEL-3,ulsMaxPacketAgg,2
LALXN33162/LNBTS-33162/LNCEL-3,ulsMinRbPerUe,3
LALXN33162/LNBTS-33162/LNCEL-3,ulsMinTbs,72
LALXN33162/LNBTS-33162/LNCEL-3,ulsNumSchedAreaUl,6
LALXN33162/LNBTS-33162/LNCEL-3,ulsSchedMethod,1
LALXN33162/LNBTS-33162/LNCEL-3,upperMarginCio,10
LALXN33162/LNBTS-33162/LNCEL-4,$modifier,CMDACC
LALXN33162/LNBTS-33162/LNCEL-4,$state,operational
LALXN33162/LNBTS-33162/LNCEL-4,angle,50
LALXN33162/LNBTS-33162/LNCEL-4,mcc,602
LALXN33162/LNBTS-33162/LNCEL-4,mnc,04
LALXN33162/LNBTS-33162/LNCEL-4,a1TimeToTriggerDeactInterMeas,9
LALXN33162/LNBTS-33162/LNCEL-4,a2RedirectQci1,0
LALXN33162/LNBTS-33162/LNCEL-4,a2TimeToTriggerActGERANMeas,9
LALXN33162/LNBTS-33162/LNCEL-4,a2TimeToTriggerActInterFreqMeas,9
LALXN33162/LNBTS-33162/LNCEL-4,a2TimeToTriggerActWcdmaMeas,9
LALXN33162/LNBTS-33162/LNCEL-4,a2TimeToTriggerRedirect,7
LALXN33162/LNBTS-33162/LNCEL-4,a3Offset,6
LALXN33162/LNBTS-33162/LNCEL-4,a3ReportInterval,3
LALXN33162/LNBTS-33162/LNCEL-4,a3TimeToTrigger,8
LALXN33162/LNBTS-33162/LNCEL-4,a5ReportInterval,3
LALXN33162/LNBTS-33162/LNCEL-4,a5TimeToTrigger,8
LALXN33162/LNBTS-33162/LNCEL-4,act1TxIn2Tx,0
LALXN33162/LNBTS-33162/LNCEL-4,actAutoPucchAlloc,0
LALXN33162/LNBTS-33162/LNCEL-4,actCombSuperCell,0
LALXN33162/LNBTS-33162/LNCEL-4,actCsiRsSubFNonTM9Sch,0
LALXN33162/LNBTS-33162/LNCEL-4,actDataSessionProf,0
LALXN33162/LNBTS-33162/LNCEL-4,actDlsOldtc,0
LALXN33162/LNBTS-33162/LNCEL-4,actDlsVoicePacketAgg,0
LALXN33162/LNBTS-33162/LNCEL-4,actDrx,1
LALXN33162/LNBTS-33162/LNCEL-4,actDrxDuringMeasGap,0
LALXN33162/LNBTS-33162/LNCEL-4,actEicic,0
LALXN33162/LNBTS-33162/LNCEL-4,actFastMimoSwitch,0
LALXN33162/LNBTS-33162/LNCEL-4,actLdPdcch,1
LALXN33162/LNBTS-33162/LNCEL-4,actLiquidCell,0
LALXN33162/LNBTS-33162/LNCEL-4,actMicroDtx,0
LALXN33162/LNBTS-33162/LNCEL-4,actModulationSchemeDl,2
LALXN33162/LNBTS-33162/LNCEL-4,actModulationSchemeUL,2
LALXN33162/LNBTS-33162/LNCEL-4,actNBIoT,0
LALXN33162/LNBTS-33162/LNCEL-4,actNbrForNonGbrBearers,0
LALXN33162/LNBTS-33162/LNCEL-4,actNoIntraBandIFMeasurements,0
LALXN33162/LNBTS-33162/LNCEL-4,actOlLaPdcch,1
LALXN33162/LNBTS-33162/LNCEL-4,actOtdoa,0
LALXN33162/LNBTS-33162/LNCEL-4,actProactSchedBySrb,1
LALXN33162/LNBTS-33162/LNCEL-4,actPrsTxDiv,0
LALXN33162/LNBTS-33162/LNCEL-4,actPuschMask,0
LALXN33162/LNBTS-33162/LNCEL-4,actQci1RfDrx,0
LALXN33162/LNBTS-33162/LNCEL-4,actQci1eVTT,0
LALXN33162/LNBTS-33162/LNCEL-4,actRepeaterMode,0
LALXN33162/LNBTS-33162/LNCEL-4,actSdlc,0
LALXN33162/LNBTS-33162/LNCEL-4,actSixIfMeasurements,0
LALXN33162/LNBTS-33162/LNCEL-4,actSmartDrx,1
LALXN33162/LNBTS-33162/LNCEL-4,actSrb1Robustness,0
LALXN33162/LNBTS-33162/LNCEL-4,actSuperCell,0
LALXN33162/LNBTS-33162/LNCEL-4,actTtiBundling,0
LALXN33162/LNBTS-33162/LNCEL-4,actUciOnlyGrants,0
LALXN33162/LNBTS-33162/LNCEL-4,actUlGrpHop,0
LALXN33162/LNBTS-33162/LNCEL-4,actUlLnkAdp,6
LALXN33162/LNBTS-33162/LNCEL-4,actUlMultiCluster,0
LALXN33162/LNBTS-33162/LNCEL-4,actUlpcMethod,7
LALXN33162/LNBTS-33162/LNCEL-4,actUlpcRachPwrCtrl,0
LALXN33162/LNBTS-33162/LNCEL-4,actVoipCovBoost,0
LALXN33162/LNBTS-33162/LNCEL-4,addGbrTrafficRrHo,5
LALXN33162/LNBTS-33162/LNCEL-4,addGbrTrafficTcHo,10
LALXN33162/LNBTS-33162/LNCEL-4,addNumDrbRadioReasHo,35
LALXN33162/LNBTS-33162/LNCEL-4,addNumDrbTimeCriticalHo,60
LALXN33162/LNBTS-33162/LNCEL-4,addNumQci1DrbRadioReasHo,15
LALXN33162/LNBTS-33162/LNCEL-4,addNumQci1DrbTimeCriticalHo,20
LALXN33162/LNBTS-33162/LNCEL-4,addSpectrEmi,1
LALXN33162/LNBTS-33162/LNCEL-4,administrativeState,1
LALXN33162/LNBTS-33162/LNCEL-4,allowPbIndexZero,1
LALXN33162/LNBTS-33162/LNCEL-4,amleMaxNumHo,10
LALXN33162/LNBTS-33162/LNCEL-4,amlePeriodLoadExchange,1000
LALXN33162/LNBTS-33162/LNCEL-4,blankedPucch,0
LALXN33162/LNBTS-33162/LNCEL-4,caPoolId,1
LALXN33162/LNBTS-33162/LNCEL-4,cellIndOffServ,15
LALXN33162/LNBTS-33162/LNCEL-4,cellName,LALXN33162_4
LALXN33162/LNBTS-33162/LNCEL-4,cellPwrRedForMBMS,0
LALXN33162/LNBTS-33162/LNCEL-4,cellResourceSharingMode,0
LALXN33162/LNBTS-33162/LNCEL-4,cellType,3
LALXN33162/LNBTS-33162/LNCEL-4,cqiAperEnable,1
LALXN33162/LNBTS-33162/LNCEL-4,cqiAperMode,1
LALXN33162/LNBTS-33162/LNCEL-4,cqiPerSbCycK,1
LALXN33162/LNBTS-33162/LNCEL-4,cqiPerSimulAck,1
LALXN33162/LNBTS-33162/LNCEL-4,creCqiAvg,50
LALXN33162/LNBTS-33162/LNCEL-4,csgType,0
LALXN33162/LNBTS-33162/LNCEL-4,dFpucchF1,1
LALXN33162/LNBTS-33162/LNCEL-4,dFpucchF1b,0
LALXN33162/LNBTS-33162/LNCEL-4,dFpucchF2,1
LALXN33162/LNBTS-33162/LNCEL-4,dFpucchF2a,1
LALXN33162/LNBTS-33162/LNCEL-4,dFpucchF2b,1
LALXN33162/LNBTS-33162/LNCEL-4,dSrTransMax,4
LALXN33162/LNBTS-33162/LNCEL-4,defPagCyc,1
LALXN33162/LNBTS-33162/LNCEL-4,deltaLbCioMargin,0
LALXN33162/LNBTS-33162/LNCEL-4,deltaPreMsg3,1
LALXN33162/LNBTS-33162/LNCEL-4,deltaTfEnabled,0
LALXN33162/LNBTS-33162/LNCEL-4,dlCellPwrRed,0
LALXN33162/LNBTS-33162/LNCEL-4,dlChBw,50
LALXN33162/LNBTS-33162/LNCEL-4,dlInterferenceEnable,0
LALXN33162/LNBTS-33162/LNCEL-4,dlInterferenceLevel,0
LALXN33162/LNBTS-33162/LNCEL-4,dlInterferenceModulation,0
LALXN33162/LNBTS-33162/LNCEL-4,dlMimoMode,40
LALXN33162/LNBTS-33162/LNCEL-4,dlOlqcEnable,1
LALXN33162/LNBTS-33162/LNCEL-4,dlPathlossChg,1
LALXN33162/LNBTS-33162/LNCEL-4,dlPcfichBoost,0
LALXN33162/LNBTS-33162/LNCEL-4,dlPhichBoost,30
LALXN33162/LNBTS-33162/LNCEL-4,dlRsBoost,1300
LALXN33162/LNBTS-33162/LNCEL-4,dlTargetBler,100
LALXN33162/LNBTS-33162/LNCEL-4,dlamcCqiDef,2
LALXN33162/LNBTS-33162/LNCEL-4,dlamcEnable,1
LALXN33162/LNBTS-33162/LNCEL-4,dlpcMimoComp,0
LALXN33162/LNBTS-33162/LNCEL-4,dlsDciCch,0
LALXN33162/LNBTS-33162/LNCEL-4,dlsOldtcTarget,98
LALXN33162/LNBTS-33162/LNCEL-4,dlsUsePartPrb,2
LALXN33162/LNBTS-33162/LNCEL-4,drxProfile101drxInactivityT,10
LALXN33162/LNBTS-33162/LNCEL-4,drxProfile101drxLongCycle,160
LALXN33162/LNBTS-33162/LNCEL-4,drxProfile101drxOnDuratT,6
LALXN33162/LNBTS-33162/LNCEL-4,drxProfile101drxProfileIndex,101
LALXN33162/LNBTS-33162/LNCEL-4,drxProfile101drxProfilePriority,30
LALXN33162/LNBTS-33162/LNCEL-4,drxProfile101drxRetransT,4
LALXN33162/LNBTS-33162/LNCEL-4,drxProfile102drxInactivityT,20
LALXN33162/LNBTS-33162/LNCEL-4,drxProfile102drxLongCycle,1280
LALXN33162/LNBTS-33162/LNCEL-4,drxProfile102drxOnDuratT,10
LALXN33162/LNBTS-33162/LNCEL-4,drxProfile102drxProfileIndex,102
LALXN33162/LNBTS-33162/LNCEL-4,drxProfile102drxProfilePriority,30
LALXN33162/LNBTS-33162/LNCEL-4,drxProfile102drxRetransT,16
LALXN33162/LNBTS-33162/LNCEL-4,drxProfile103drxInactivityT,10
LALXN33162/LNBTS-33162/LNCEL-4,drxProfile103drxLongCycle,160
LALXN33162/LNBTS-33162/LNCEL-4,drxProfile103drxOnDuratT,6
LALXN33162/LNBTS-33162/LNCEL-4,drxProfile103drxProfileIndex,103
LALXN33162/LNBTS-33162/LNCEL-4,drxProfile103drxProfilePriority,30
LALXN33162/LNBTS-33162/LNCEL-4,drxProfile103drxRetransT,16
LALXN33162/LNBTS-33162/LNCEL-4,eIcicAbsAdaptationBeta,10
LALXN33162/LNBTS-33162/LNCEL-4,eIcicAbsAdaptationThreshold0To1,5
LALXN33162/LNBTS-33162/LNCEL-4,eIcicAbsDeltaAdjustment,6
LALXN33162/LNBTS-33162/LNCEL-4,eIcicAbsPatChangeDelayT,40
LALXN33162/LNBTS-33162/LNCEL-4,eIcicCreDelta,2
LALXN33162/LNBTS-33162/LNCEL-4,eIcicMaxMutePattern,4
LALXN33162/LNBTS-33162/LNCEL-4,eIcicMaxNumPartners,10
LALXN33162/LNBTS-33162/LNCEL-4,eIcicMp0DelayT,10
LALXN33162/LNBTS-33162/LNCEL-4,eIcicPartnerCacAbsTarget,10
LALXN33162/LNBTS-33162/LNCEL-4,eIcicPartnerCacTarget,10
LALXN33162/LNBTS-33162/LNCEL-4,eUlLaAtbPeriod,30
LALXN33162/LNBTS-33162/LNCEL-4,eUlLaBlerAveWin,30
LALXN33162/LNBTS-33162/LNCEL-4,eUlLaDeltaMcs,3
LALXN33162/LNBTS-33162/LNCEL-4,eUlLaLowMcsThr,1
LALXN33162/LNBTS-33162/LNCEL-4,eUlLaLowPrbThr,1
LALXN33162/LNBTS-33162/LNCEL-4,eUlLaPrbIncDecFactor,16
LALXN33162/LNBTS-33162/LNCEL-4,earfcnDL,1535
LALXN33162/LNBTS-33162/LNCEL-4,earfcnUL,19535
LALXN33162/LNBTS-33162/LNCEL-4,ecidMeasSupervisionTimer,3000
LALXN33162/LNBTS-33162/LNCEL-4,enableAmcPdcch,1
LALXN33162/LNBTS-33162/LNCEL-4,enableBetterCellHo,1
LALXN33162/LNBTS-33162/LNCEL-4,enableCovHo,0
LALXN33162/LNBTS-33162/LNCEL-4,enableLowAgg,1
LALXN33162/LNBTS-33162/LNCEL-4,enablePcPdcch,1
LALXN33162/LNBTS-33162/LNCEL-4,energySavingState,0
LALXN33162/LNBTS-33162/LNCEL-4,eutraCelId,8489476
LALXN33162/LNBTS-33162/LNCEL-4,expectedCellSize,3
LALXN33162/LNBTS-33162/LNCEL-4,fUlLAAtbTrigThr,-2
LALXN33162/LNBTS-33162/LNCEL-4,filterCoeff,4
LALXN33162/LNBTS-33162/LNCEL-4,filterCoefficientCSFBCpichEcn0,4
LALXN33162/LNBTS-33162/LNCEL-4,filterCoefficientCSFBCpichRscp,4
LALXN33162/LNBTS-33162/LNCEL-4,filterCoefficientCpichEcn0,4
LALXN33162/LNBTS-33162/LNCEL-4,filterCoefficientCpichRscp,4
LALXN33162/LNBTS-33162/LNCEL-4,filterCoefficientRSRP,4
LALXN33162/LNBTS-33162/LNCEL-4,filterCoefficientRSRQ,4
LALXN33162/LNBTS-33162/LNCEL-4,filterCoefficientRSSI,2
LALXN33162/LNBTS-33162/LNCEL-4,gbrCongHandling,2
LALXN33162/LNBTS-33162/LNCEL-4,grpAssigPUSCH,0
LALXN33162/LNBTS-33162/LNCEL-4,harqMaxMsg3,5
LALXN33162/LNBTS-33162/LNCEL-4,harqMaxTrDl,7
LALXN33162/LNBTS-33162/LNCEL-4,harqMaxTrUlTtiBundling,12
LALXN33162/LNBTS-33162/LNCEL-4,harqMaxTxUl,10
LALXN33162/LNBTS-33162/LNCEL-4,hopModePusch,0
LALXN33162/LNBTS-33162/LNCEL-4,hysA3Offset,2
LALXN33162/LNBTS-33162/LNCEL-4,hysThreshold2GERAN,0
LALXN33162/LNBTS-33162/LNCEL-4,hysThreshold2InterFreq,0
LALXN33162/LNBTS-33162/LNCEL-4,hysThreshold2Wcdma,0
LALXN33162/LNBTS-33162/LNCEL-4,hysThreshold2a,0
LALXN33162/LNBTS-33162/LNCEL-4,hysThreshold3,0
LALXN33162/LNBTS-33162/LNCEL-4,hysThreshold4,0
LALXN33162/LNBTS-33162/LNCEL-4,iFServiceBasedHoRetryTimer,60
LALXN33162/LNBTS-33162/LNCEL-4,idleLBCapThresh,100
LALXN33162/LNBTS-33162/LNCEL-4,idleLBPercCaUe,0
LALXN33162/LNBTS-33162/LNCEL-4,idleLBPercentageOfUes,0
LALXN33162/LNBTS-33162/LNCEL-4,ilReacTimerUl,20
LALXN33162/LNBTS-33162/LNCEL-4,inactivityTimer,10
LALXN33162/LNBTS-33162/LNCEL-4,iniMcsDl,4
LALXN33162/LNBTS-33162/LNCEL-4,iniMcsUl,5
LALXN33162/LNBTS-33162/LNCEL-4,iniPrbsUl,10
LALXN33162/LNBTS-33162/LNCEL-4,lbLoadFilCoeff,4
LALXN33162/LNBTS-33162/LNCEL-4,lcrId,4
LALXN33162/LNBTS-33162/LNCEL-4,longPeriodScellChEst,2000
LALXN33162/LNBTS-33162/LNCEL-4,lowerMarginCio,-10
LALXN33162/LNBTS-33162/LNCEL-4,maxBitrateDl,300000
LALXN33162/LNBTS-33162/LNCEL-4,maxBitrateUl,75000
LALXN33162/LNBTS-33162/LNCEL-4,maxCrPgDl,12
LALXN33162/LNBTS-33162/LNCEL-4,maxCrRa4Dl,12
LALXN33162/LNBTS-33162/LNCEL-4,maxCrRaDl,12
LALXN33162/LNBTS-33162/LNCEL-4,maxCrSibDl,26
LALXN33162/LNBTS-33162/LNCEL-4,maxGbrTrafficLimit,75
LALXN33162/LNBTS-33162/LNCEL-4,maxNbrTrafficLimit,90
LALXN33162/LNBTS-33162/LNCEL-4,maxNrSymPdcch,3
LALXN33162/LNBTS-33162/LNCEL-4,maxNumActDrb,660
LALXN33162/LNBTS-33162/LNCEL-4,maxNumActUE,220
LALXN33162/LNBTS-33162/LNCEL-4,maxNumCaConfUe,50
LALXN33162/LNBTS-33162/LNCEL-4,maxNumCaConfUe3c,20
LALXN33162/LNBTS-33162/LNCEL-4,maxNumCaConfUeDc,50
LALXN33162/LNBTS-33162/LNCEL-4,maxNumQci1Drb,100
LALXN33162/LNBTS-33162/LNCEL-4,maxNumScells,1
LALXN33162/LNBTS-33162/LNCEL-4,maxNumUeDl,7
LALXN33162/LNBTS-33162/LNCEL-4,maxNumUeUl,7
LALXN33162/LNBTS-33162/LNCEL-4,maxPrbsPerNbrUe,30
LALXN33162/LNBTS-33162/LNCEL-4,mbrSelector,0
LALXN33162/LNBTS-33162/LNCEL-4,measQuantityCSFBUtra,1
LALXN33162/LNBTS-33162/LNCEL-4,measQuantityUtra,0
LALXN33162/LNBTS-33162/LNCEL-4,mimoClCqiThD,70
LALXN33162/LNBTS-33162/LNCEL-4,mimoClCqiThU,80
LALXN33162/LNBTS-33162/LNCEL-4,mimoClRiThD,28
LALXN33162/LNBTS-33162/LNCEL-4,mimoClRiThU,32
LALXN33162/LNBTS-33162/LNCEL-4,mimoOlCqiThD,70
LALXN33162/LNBTS-33162/LNCEL-4,mimoOlCqiThU,80
LALXN33162/LNBTS-33162/LNCEL-4,mimoOlRiThD,28
LALXN33162/LNBTS-33162/LNCEL-4,mimoOlRiThU,32
LALXN33162/LNBTS-33162/LNCEL-4,minBitrateDl,30
LALXN33162/LNBTS-33162/LNCEL-4,minBitrateUl,30
LALXN33162/LNBTS-33162/LNCEL-4,mobStateParamNCelChgHgh,10
LALXN33162/LNBTS-33162/LNCEL-4,mobStateParamNCelChgMed,5
LALXN33162/LNBTS-33162/LNCEL-4,mobStateParamTEval,0
LALXN33162/LNBTS-33162/LNCEL-4,mobStateParamTHystNorm,0
LALXN33162/LNBTS-33162/LNCEL-4,multLoadMeasRrm,2
LALXN33162/LNBTS-33162/LNCEL-4,multLoadMeasRrmEicic,2
LALXN33162/LNBTS-33162/LNCEL-4,nbrCongHandling,1
LALXN33162/LNBTS-33162/LNCEL-4,offsetFreqIntra,15
LALXN33162/LNBTS-33162/LNCEL-4,operationalState,1
LALXN33162/LNBTS-33162/LNCEL-4,p0NomPucch,-106
LALXN33162/LNBTS-33162/LNCEL-4,p0NomPusch,-80
LALXN33162/LNBTS-33162/LNCEL-4,pMax,460
LALXN33162/LNBTS-33162/LNCEL-4,pagingNb,2
LALXN33162/LNBTS-33162/LNCEL-4,pdcchAggDefUe,2
LALXN33162/LNBTS-33162/LNCEL-4,pdcchAggMsg4,8
LALXN33162/LNBTS-33162/LNCEL-4,pdcchAggPaging,4
LALXN33162/LNBTS-33162/LNCEL-4,pdcchAggPreamb,4
LALXN33162/LNBTS-33162/LNCEL-4,pdcchAggRaresp,4
LALXN33162/LNBTS-33162/LNCEL-4,pdcchAggSib,4
LALXN33162/LNBTS-33162/LNCEL-4,pdcchAlpha,16
LALXN33162/LNBTS-33162/LNCEL-4,pdcchCqiShift,-20
LALXN33162/LNBTS-33162/LNCEL-4,pdcchHarqTargetBler,10
LALXN33162/LNBTS-33162/LNCEL-4,pdcchUlDlBal,10
LALXN33162/LNBTS-33162/LNCEL-4,periodicCqiFeedbackType,0
LALXN33162/LNBTS-33162/LNCEL-4,phyCellId,436
LALXN33162/LNBTS-33162/LNCEL-4,prachCS,10
LALXN33162/LNBTS-33162/LNCEL-4,prachConfIndex,3
LALXN33162/LNBTS-33162/LNCEL-4,prachFreqOff,3
LALXN33162/LNBTS-33162/LNCEL-4,prachHsFlag,0
LALXN33162/LNBTS-33162/LNCEL-4,preventCellActivation,0
LALXN33162/LNBTS-33162/LNCEL-4,prsBandwidth,25
LALXN33162/LNBTS-33162/LNCEL-4,prsConfigurationIndex,151
LALXN33162/LNBTS-33162/LNCEL-4,prsNumDlFrames,1
LALXN33162/LNBTS-33162/LNCEL-4,prsPowerBoost,0
LALXN33162/LNBTS-33162/LNCEL-4,pucchNAnCs,0
LALXN33162/LNBTS-33162/LNCEL-4,puschAckOffI,10
LALXN33162/LNBTS-33162/LNCEL-4,puschCqiOffI,8
LALXN33162/LNBTS-33162/LNCEL-4,puschRiOffI,10
LALXN33162/LNBTS-33162/LNCEL-4,qci1ProtectionTimer,40
LALXN33162/LNBTS-33162/LNCEL-4,qci1DlTargetBler,100
LALXN33162/LNBTS-33162/LNCEL-4,qci1HarqMaxTrDl,5
LALXN33162/LNBTS-33162/LNCEL-4,qci1HarqMaxTrUl,5
LALXN33162/LNBTS-33162/LNCEL-4,qci1ReconStopTimer,10
LALXN33162/LNBTS-33162/LNCEL-4,qci1ThroughputFactorDl,16
LALXN33162/LNBTS-33162/LNCEL-4,qci1ThroughputFactorUl,16
LALXN33162/LNBTS-33162/LNCEL-4,qci1UlTargetBler,10
LALXN33162/LNBTS-33162/LNCEL-4,raContResoT,7
LALXN33162/LNBTS-33162/LNCEL-4,raLargeMcsUl,5
LALXN33162/LNBTS-33162/LNCEL-4,raMsgPoffGrB,4
LALXN33162/LNBTS-33162/LNCEL-4,raNondedPreamb,9
LALXN33162/LNBTS-33162/LNCEL-4,raPreGrASize,7
LALXN33162/LNBTS-33162/LNCEL-4,raRespWinSize,7
LALXN33162/LNBTS-33162/LNCEL-4,raSmallMcsUl,5
LALXN33162/LNBTS-33162/LNCEL-4,raSmallVolUl,0
LALXN33162/LNBTS-33162/LNCEL-4,rcAmbrMgnDl,103
LALXN33162/LNBTS-33162/LNCEL-4,rcAmbrMgnUl,102
LALXN33162/LNBTS-33162/LNCEL-4,rcEnableDl,0
LALXN33162/LNBTS-33162/LNCEL-4,rcEnableUl,0
LALXN33162/LNBTS-33162/LNCEL-4,redBwEnDl,0
LALXN33162/LNBTS-33162/LNCEL-4,redBwMaxRbDl,25
LALXN33162/LNBTS-33162/LNCEL-4,redBwRpaEnUl,0
LALXN33162/LNBTS-33162/LNCEL-4,rfSensitivity,0
LALXN33162/LNBTS-33162/LNCEL-4,rootSeqIndex,666
LALXN33162/LNBTS-33162/LNCEL-4,rttCellIdInfo,0
LALXN33162/LNBTS-33162/LNCEL-4,rttCsfbType,1
LALXN33162/LNBTS-33162/LNCEL-4,sbHoMode,0
LALXN33162/LNBTS-33162/LNCEL-4,scellBadChQualThr,6
LALXN33162/LNBTS-33162/LNCEL-4,scellGoodChQualThr,8
LALXN33162/LNBTS-33162/LNCEL-4,scellNotDetectableThr,4
LALXN33162/LNBTS-33162/LNCEL-4,selectOuterPuschRegion,0
LALXN33162/LNBTS-33162/LNCEL-4,shortPeriodScellChEst,200
LALXN33162/LNBTS-33162/LNCEL-4,srsActivation,1
LALXN33162/LNBTS-33162/LNCEL-4,srsPwrOffset,7
LALXN33162/LNBTS-33162/LNCEL-4,syncSigTxMode,1
LALXN33162/LNBTS-33162/LNCEL-4,t302,8000
